ID,Vehicles
20170920052,27
20170920062,27
20170920072,27
20170920082,28
20170920092,29
20170920102,30
20170920112,31
20170920122,32
20170920132,33
20170920142,33
20170920152,34
20170920162,34
20170920172,34
20170920182,34
20170920192,35
20170920202,35
20170920212,35
20170920222,34
20170920232,33
20170921002,33
20170921012,32
20170921022,30
20170921032,29
20170921042,27
20170921052,27
20170921062,26
20170921072,27
20170921082,28
20170921092,29
20170921102,30
20170921112,31
20170921122,32
20170921132,33
20170921142,33
20170921152,33
20170921162,34
20170921172,34
20170921182,34
20170921192,35
20170921202,35
20170921212,35
20170921222,34
20170921232,33
20170922002,32
20170922012,31
20170922022,30
20170922032,28
20170922042,27
20170922052,26
20170922062,26
20170922072,26
20170922082,27
20170922092,28
20170922102,30
20170922112,31
20170922122,31
20170922132,32
20170922142,32
20170922152,32
20170922162,32
20170922172,32
20170922182,33
20170922192,33
20170922202,33
20170922212,32
20170922222,32
20170922232,31
20170923002,30
20170923012,29
20170923022,27
20170923032,25
20170923042,24
20170923052,23
20170923062,23
20170923072,23
20170923082,24
20170923092,25
20170923102,26
20170923112,27
20170923122,27
20170923132,28
20170923142,28
20170923152,28
20170923162,28
20170923172,28
20170923182,28
20170923192,29
20170923202,29
20170923212,28
20170923222,28
20170923232,27
20170924002,26
20170924012,25
20170924022,23
20170924032,22
20170924042,21
20170924052,20
20170924062,20
20170924072,20
20170924082,21
20170924092,23
20170924102,24
20170924112,25
20170924122,26
20170924132,27
20170924142,28
20170924152,28
20170924162,28
20170924172,29
20170924182,29
20170924192,30
20170924202,30
20170924212,31
20170924222,30
20170924232,30
20170925002,29
20170925012,28
20170925022,27
20170925032,26
20170925042,25
20170925052,24
20170925062,25
20170925072,25
20170925082,27
20170925092,28
20170925102,29
20170925112,31
20170925122,32
20170925132,33
20170925142,33
20170925152,34
20170925162,34
20170925172,34
20170925182,35
20170925192,35
20170925202,36
20170925212,36
20170925222,35
20170925232,34
20170926002,34
20170926012,33
20170926022,31
20170926032,30
20170926042,29
20170926052,28
20170926062,28
20170926072,28
20170926082,29
20170926092,31
20170926102,32
20170926112,33
20170926122,34
20170926132,34
20170926142,35
20170926152,35
20170926162,35
20170926172,35
20170926182,36
20170926192,36
20170926202,36
20170926212,36
20170926222,35
20170926232,35
20170927002,34
20170927012,33
20170927022,31
20170927032,30
20170927042,28
20170927052,28
20170927062,27
20170927072,28
20170927082,29
20170927092,30
20170927102,31
20170927112,32
20170927122,33
20170927132,34
20170927142,34
20170927152,34
20170927162,35
20170927172,35
20170927182,35
20170927192,36
20170927202,36
20170927212,36
20170927222,35
20170927232,34
20170928002,34
20170928012,32
20170928022,31
20170928032,30
20170928042,28
20170928052,27
20170928062,27
20170928072,28
20170928082,29
20170928092,30
20170928102,31
20170928112,32
20170928122,33
20170928132,34
20170928142,34
20170928152,34
20170928162,34
20170928172,35
20170928182,35
20170928192,36
20170928202,36
20170928212,35
20170928222,35
20170928232,34
20170929002,33
20170929012,32
20170929022,31
20170929032,29
20170929042,28
20170929052,27
20170929062,27
20170929072,27
20170929082,28
20170929092,29
20170929102,30
20170929112,31
20170929122,32
20170929132,33
20170929142,33
20170929152,33
20170929162,33
20170929172,33
20170929182,34
20170929192,34
20170929202,34
20170929212,33
20170929222,33
20170929232,32
20170930002,31
20170930012,29
20170930022,28
20170930032,26
20170930042,25
20170930052,24
20170930062,23
20170930072,24
20170930082,25
20170930092,26
20170930102,26
20170930112,27
20170930122,28
20170930132,29
20170930142,29
20170930152,29
20170930162,29
20170930172,29
20170930182,29
20170930192,29
20170930202,29
20170930212,29
20170930222,28
20170930232,28
20171001002,27
20171001012,26
20171001022,24
20171001032,23
20171001042,21
20171001052,21
20171001062,21
20171001072,21
20171001082,22
20171001092,24
20171001102,25
20171001112,26
20171001122,27
20171001132,28
20171001142,28
20171001152,29
20171001162,29
20171001172,30
20171001182,30
20171001192,31
20171001202,31
20171001212,31
20171001222,31
20171001232,31
20171002002,30
20171002012,29
20171002022,28
20171002032,27
20171002042,26
20171002052,25
20171002062,25
20171002072,26
20171002082,27
20171002092,29
20171002102,30
20171002112,32
20171002122,33
20171002132,34
20171002142,34
20171002152,34
20171002162,35
20171002172,35
20171002182,36
20171002192,36
20171002202,36
20171002212,36
20171002222,36
20171002232,35
20171003002,35
20171003012,33
20171003022,32
20171003032,31
20171003042,29
20171003052,29
20171003062,29
20171003072,29
20171003082,30
20171003092,31
20171003102,32
20171003112,34
20171003122,34
20171003132,35
20171003142,35
20171003152,36
20171003162,36
20171003172,36
20171003182,36
20171003192,37
20171003202,37
20171003212,37
20171003222,36
20171003232,35
20171004002,34
20171004012,33
20171004022,32
20171004032,30
20171004042,29
20171004052,28
20171004062,28
20171004072,29
20171004082,30
20171004092,31
20171004102,32
20171004112,33
20171004122,34
20171004132,35
20171004142,35
20171004152,35
20171004162,35
20171004172,36
20171004182,36
20171004192,37
20171004202,37
20171004212,36
20171004222,36
20171004232,35
20171005002,34
20171005012,33
20171005022,32
20171005032,30
20171005042,29
20171005052,28
20171005062,28
20171005072,29
20171005082,30
20171005092,31
20171005102,32
20171005112,33
20171005122,34
20171005132,35
20171005142,35
20171005152,35
20171005162,35
20171005172,35
20171005182,36
20171005192,36
20171005202,36
20171005212,36
20171005222,36
20171005232,35
20171006002,34
20171006012,33
20171006022,31
20171006032,30
20171006042,29
20171006052,28
20171006062,28
20171006072,28
20171006082,29
20171006092,30
20171006102,31
20171006112,32
20171006122,33
20171006132,34
20171006142,34
20171006152,34
20171006162,34
20171006172,34
20171006182,34
20171006192,34
20171006202,34
20171006212,34
20171006222,33
20171006232,32
20171007002,31
20171007012,30
20171007022,29
20171007032,27
20171007042,25
20171007052,24
20171007062,24
20171007072,24
20171007082,25
20171007092,26
20171007102,27
20171007112,28
20171007122,29
20171007132,29
20171007142,29
20171007152,29
20171007162,29
20171007172,30
20171007182,30
20171007192,30
20171007202,30
20171007212,30
20171007222,29
20171007232,28
20171008002,27
20171008012,26
20171008022,25
20171008032,23
20171008042,22
20171008052,21
20171008062,21
20171008072,22
20171008082,23
20171008092,24
20171008102,26
20171008112,27
20171008122,28
20171008132,29
20171008142,29
20171008152,29
20171008162,30
20171008172,30
20171008182,31
20171008192,32
20171008202,32
20171008212,32
20171008222,32
20171008232,31
20171009002,31
20171009012,30
20171009022,29
20171009032,28
20171009042,26
20171009052,26
20171009062,26
20171009072,27
20171009082,28
20171009092,29
20171009102,31
20171009112,32
20171009122,33
20171009132,34
20171009142,35
20171009152,35
20171009162,35
20171009172,36
20171009182,36
20171009192,37
20171009202,37
20171009212,37
20171009222,37
20171009232,36
20171010002,35
20171010012,34
20171010022,33
20171010032,31
20171010042,30
20171010052,29
20171010062,29
20171010072,30
20171010082,31
20171010092,32
20171010102,33
20171010112,34
20171010122,35
20171010132,36
20171010142,36
20171010152,36
20171010162,36
20171010172,37
20171010182,37
20171010192,37
20171010202,37
20171010212,37
20171010222,37
20171010232,36
20171011002,35
20171011012,34
20171011022,33
20171011032,31
20171011042,30
20171011052,29
20171011062,29
20171011072,29
20171011082,30
20171011092,31
20171011102,33
20171011112,34
20171011122,35
20171011132,35
20171011142,36
20171011152,36
20171011162,36
20171011172,36
20171011182,37
20171011192,37
20171011202,37
20171011212,37
20171011222,36
20171011232,36
20171012002,35
20171012012,34
20171012022,32
20171012032,31
20171012042,30
20171012052,29
20171012062,29
20171012072,29
20171012082,30
20171012092,31
20171012102,33
20171012112,34
20171012122,34
20171012132,35
20171012142,35
20171012152,36
20171012162,36
20171012172,36
20171012182,36
20171012192,37
20171012202,37
20171012212,37
20171012222,36
20171012232,35
20171013002,34
20171013012,33
20171013022,32
20171013032,30
20171013042,29
20171013052,28
20171013062,28
20171013072,29
20171013082,29
20171013092,31
20171013102,32
20171013112,33
20171013122,33
20171013132,34
20171013142,34
20171013152,34
20171013162,34
20171013172,34
20171013182,35
20171013192,35
20171013202,35
20171013212,35
20171013222,34
20171013232,33
20171014002,32
20171014012,31
20171014022,29
20171014032,27
20171014042,26
20171014052,25
20171014062,25
20171014072,25
20171014082,26
20171014092,27
20171014102,28
20171014112,29
20171014122,29
20171014132,30
20171014142,30
20171014152,30
20171014162,30
20171014172,30
20171014182,30
20171014192,31
20171014202,31
20171014212,30
20171014222,30
20171014232,29
20171015002,28
20171015012,27
20171015022,25
20171015032,24
20171015042,23
20171015052,22
20171015062,22
20171015072,22
20171015082,23
20171015092,25
20171015102,26
20171015112,27
20171015122,28
20171015132,29
20171015142,30
20171015152,30
20171015162,30
20171015172,31
20171015182,31
20171015192,32
20171015202,32
20171015212,32
20171015222,32
20171015232,32
20171016002,31
20171016012,30
20171016022,29
20171016032,28
20171016042,27
20171016052,26
20171016062,26
20171016072,27
20171016082,29
20171016092,30
20171016102,31
20171016112,33
20171016122,34
20171016132,35
20171016142,35
20171016152,35
20171016162,36
20171016172,36
20171016182,37
20171016192,37
20171016202,38
20171016212,37
20171016222,37
20171016232,36
20171017002,36
20171017012,35
20171017022,33
20171017032,32
20171017042,30
20171017052,30
20171017062,30
20171017072,30
20171017082,31
20171017092,32
20171017102,33
20171017112,35
20171017122,35
20171017132,36
20171017142,36
20171017152,37
20171017162,37
20171017172,37
20171017182,37
20171017192,38
20171017202,38
20171017212,38
20171017222,37
20171017232,36
20171018002,35
20171018012,34
20171018022,33
20171018032,31
20171018042,30
20171018052,29
20171018062,29
20171018072,30
20171018082,31
20171018092,32
20171018102,33
20171018112,34
20171018122,35
20171018132,36
20171018142,36
20171018152,36
20171018162,36
20171018172,37
20171018182,37
20171018192,37
20171018202,38
20171018212,37
20171018222,37
20171018232,36
20171019002,35
20171019012,34
20171019022,33
20171019032,31
20171019042,30
20171019052,29
20171019062,29
20171019072,30
20171019082,31
20171019092,32
20171019102,33
20171019112,34
20171019122,35
20171019132,36
20171019142,36
20171019152,36
20171019162,36
20171019172,36
20171019182,37
20171019192,37
20171019202,37
20171019212,37
20171019222,36
20171019232,36
20171020002,35
20171020012,34
20171020022,32
20171020032,31
20171020042,29
20171020052,29
20171020062,28
20171020072,29
20171020082,30
20171020092,31
20171020102,32
20171020112,33
20171020122,34
20171020132,34
20171020142,35
20171020152,35
20171020162,35
20171020172,35
20171020182,35
20171020192,35
20171020202,35
20171020212,35
20171020222,34
20171020232,33
20171021002,32
20171021012,31
20171021022,29
20171021032,28
20171021042,26
20171021052,25
20171021062,25
20171021072,25
20171021082,26
20171021092,27
20171021102,28
20171021112,29
20171021122,30
20171021132,30
20171021142,30
20171021152,30
20171021162,30
20171021172,30
20171021182,31
20171021192,31
20171021202,31
20171021212,31
20171021222,30
20171021232,29
20171022002,28
20171022012,27
20171022022,26
20171022032,24
20171022042,23
20171022052,22
20171022062,22
20171022072,23
20171022082,24
20171022092,25
20171022102,26
20171022112,28
20171022122,29
20171022132,29
20171022142,30
20171022152,30
20171022162,31
20171022172,31
20171022182,32
20171022192,32
20171022202,33
20171022212,33
20171022222,32
20171022232,32
20171023002,31
20171023012,31
20171023022,30
20171023032,28
20171023042,27
20171023052,27
20171023062,27
20171023072,28
20171023082,29
20171023092,30
20171023102,32
20171023112,33
20171023122,34
20171023132,35
20171023142,35
20171023152,36
20171023162,36
20171023172,36
20171023182,37
20171023192,38
20171023202,38
20171023212,38
20171023222,37
20171023232,37
20171024002,36
